class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,526,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,68.0,5374.0,40126.0,3242.0,0.0,0.0,19062.0,0.0,166.0,0.0,0.0,0.0,56314.0,51932.0,7736.0,2420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23208.0,19762.0,5840.0,0.0,6036.0,540.0,296.0,1120.0,36746.0,4072.0,0.0,0.0,0.0,0.0,23234.0,15316.0,5488.0,2372.0,1102.0,560.0,678.0,58.0,2.0,0.0,64082.0,96.0,16.0,208.0,14.0,19062.0,672.0,4050.0,3666.0,1310700.0,1310700.0,1310700.0,7540.0,525.5,64082.0,64082.0,75944.0,141,1426.0,6306.0,63900.0,48810.0,1209600.0,0.0,,,,33019.2,0.0,9859.2,,,0.0,0.0,0.0,2020.0,19432.0,26054.0,986.0,266.0,52.0,0.0,,8.0,64082.0,5912.0,30.0,7120.0,3446.0,3950.0,24312.0,3712.0,328.0,0.0,0.0,,,,,,,,,,74.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,146.0,28.0,0.0,0.0,982.0,292.0,76840.0,8892.0,0.0,98.0,0.0,0.0,0.0,,,16388.0,8712.0,3276.0,1848.0,6656.0,11604.0,326.0,0.0,0.0,0.0,0.0,0.0
neg,105308,222.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,102882.0,1902246.0,3637588.0,976320.0,53756.0,2086.0,2785850.0,0.0,0.0,0.0,0.0,0.0,5871172.0,4987952.0,1080870.0,721278.0,0.0,0.0,0.0,0.0,378.0,96.0,0.0,0.0,0.0,0.0,0.0,331132.0,6134064.0,145338.0,64344.0,0.0,5794.0,3578.0,4588.0,79928.0,3827224.0,2726792.0,26974.0,0.0,0.0,0.0,2346054.0,1402122.0,581660.0,492520.0,437222.0,404292.0,467862.0,538540.0,4606.0,0.0,6953558.0,30.0,44.0,180.0,34.0,2785850.0,74528.0,543532.0,534530.0,167180.0,170520.0,178880.0,147900.0,105308.51,6953558.0,6953558.0,6918088.0,44221,4846.0,79442.0,889180.0,6674878.0,1209600.0,181998.0,2.0,256.0,0.0,5872180.8,0.0,797890.56,0.0,0.0,0.0,0.0,1118.0,518584.0,2406474.0,2850604.0,825602.0,58622.0,13110.0,764.0,692.0,704.0,6953558.0,11060.0,1322.0,125434.0,428074.0,238990.0,4248742.0,1598000.0,23216.0,40.0,0.0,326.0,220.0,4297020.0,2102.0,0.0,8520.0,0.0,16.0,5945352.0,4454.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45642.0,146148.0,25208.0,0.0,0.0,195932.0,29756.0,4989640.0,584890.0,0.0,0.0,0.0,0.0,18253470.0,2536.48,3168.0,853294.0,1110868.0,859954.0,427500.0,897826.0,836064.0,753124.0,449478.0,479284.0,7486.0,0.0,0.0
neg,29804,420.0,362.0,0.0,0.0,0.0,4016.0,147492.0,1521828.0,814946.0,9552.0,1462.0,0.0,0.0,0.0,864102.0,0.0,0.0,0.0,532126.0,709442.0,1717276.0,2019648.0,341716.0,85408.0,6.0,0.0,0.0,0.0,2238.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,16400.0,1731132.0,751764.0,0.0,23436.0,18552.0,18788.0,9626.0,6094.0,434704.0,635778.0,1352230.0,86.0,2.0,1111288.0,456922.0,348232.0,250738.0,158880.0,133844.0,39342.0,50.0,0.0,0.0,2593376.0,114.0,118.0,146.0,2.0,864102.0,27696.0,63350.0,276568.0,141660.0,172800.0,,15140.0,29803.65,2593376.0,2593376.0,2537586.0,8133,1648.0,10868.0,161840.0,2504208.0,1209600.0,110388.0,0.0,110.0,0.0,1913937.6,0.0,582876.48,918.0,2174.0,40900.0,247034.0,833340.0,382362.0,490952.0,407388.0,87268.0,10042.0,10.0,0.0,2826.0,4204.0,2593376.0,10816.0,1030.0,2124.0,540678.0,168158.0,965734.0,791930.0,18826.0,0.0,0.0,382.0,3214.0,1865648.0,107528.0,0.0,4496.0,0.0,0.0,1954570.0,6090.0,1742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25952.0,3626.0,760.0,0.0,0.0,101048.0,23346.0,20400.0,3566.0,0.0,0.0,0.0,10.0,13803690.0,4515.58,2780.0,612126.0,594624.0,294934.0,96874.0,175516.0,183778.0,533402.0,7804.0,238.0,0.0,12.0,182.0
neg,28040,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,38898.0,942064.0,933544.0,42018.0,92.0,0.0,946586.0,0.0,0.0,0.0,0.0,0.0,1788118.0,1626320.0,319746.0,126560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411760.0,1473662.0,71194.0,0.0,5234.0,674.0,1034.0,1648.0,255012.0,1680410.0,12604.0,0.0,0.0,0.0,849194.0,317870.0,162620.0,104952.0,84378.0,126892.0,243310.0,67366.0,34.0,0.0,2108302.0,0.0,170.0,130.0,354.0,946586.0,22394.0,179168.0,140022.0,159760.0,1310700.0,1310700.0,155940.0,28039.14,2108302.0,2108302.0,2090974.0,11091,358636.0,87044.0,894440.0,1956616.0,1209600.0,0.0,,,,1633105.92,0.0,317505.6,,,0.0,0.0,444.0,257652.0,1115068.0,522452.0,51154.0,7646.0,2112.0,88.0,,0.0,2108302.0,5740.0,408.0,189346.0,142446.0,168280.0,1342432.0,103504.0,4460.0,0.0,0.0,,,,,,,,,,1006.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11546.0,22340.0,5800.0,0.0,0.0,65972.0,12822.0,2272660.0,498958.0,0.0,0.0,0.0,0.0,0.0,,,338950.0,356790.0,160944.0,100246.0,293376.0,410514.0,257078.0,37866.0,852.0,0.0,0.0,0.0
pos,607518,,,,,0.0,3826.0,501560.0,5994750.0,11987146.0,16216136.0,4847406.0,188284.0,4326.0,0.0,2794510.0,3404.0,0.0,0.0,1209908.0,1814820.0,7906148.0,8157874.0,2479710.0,825480.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1652.0,85674.0,16694076.0,22962032.0,0.0,190534.0,81146.0,119438.0,189314.0,25689422.0,13473176.0,402.0,2.0,0.0,0.0,9253774.0,8581898.0,7182802.0,5057974.0,2997854.0,1856274.0,1638138.0,1971294.0,841668.0,361758.0,11596600.0,,,,,2794510.0,115288.0,626790.0,1851500.0,223580.0,273480.0,235920.0,162220.0,607517.06,11596600.0,11596600.0,41548380.0,210644,,68642.0,706100.0,39743434.0,1209600.0,,,,,31403930.88,0.0,8299287.36,3760.0,13294.0,482.0,780016.0,5887528.0,9385932.0,13392482.0,8418124.0,1692538.0,172002.0,14028.0,302.0,,,11596600.0,48048.0,9614.0,4228394.0,3859624.0,5491462.0,24985056.0,1096092.0,25144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,62934.0,,,,,,,,,,,,,,23744.7,18060.0,8621648.0,4689496.0,2727654.0,1449492.0,3370392.0,5530114.0,3368262.0,9747198.0,238882.0,296.0,,
neg,29646,2130706432.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,64852.0,741912.0,714112.0,243572.0,25734.0,1682.0,754958.0,0.0,0.0,0.0,856.0,1380.0,1526810.0,1238210.0,422082.0,260080.0,0.0,0.0,592.0,0.0,1240.0,298.0,0.0,0.0,0.0,0.0,0.0,38416.0,922392.0,508198.0,322858.0,0.0,964.0,424.0,504.0,730.0,116356.0,1672830.0,56.0,0.0,0.0,0.0,426606.0,390662.0,118034.0,91774.0,77556.0,75770.0,136014.0,461992.0,13456.0,0.0,1949990.0,496.0,12.0,192.0,26.0,754958.0,24118.0,215880.0,204444.0,280040.0,,,138920.0,29645.14,1949990.0,1949990.0,1946396.0,17057,1864.0,43514.0,737200.0,1791864.0,1209600.0,60484.0,2.0,44.0,0.0,1213283.52,14993.28,228805.44,0.0,158.0,0.0,0.0,5238.0,211480.0,708936.0,654446.0,196132.0,13070.0,2266.0,296.0,186.0,202.0,1949990.0,2152.0,278.0,50900.0,138260.0,46302.0,828238.0,710704.0,14814.0,212.0,4.0,1082.0,1106.0,1514546.0,116070.0,0.0,13150.0,0.0,6.0,1559876.0,1280.0,116.0,0.0,0.0,130.0,15026.0,0.0,0.0,0.0,0.0,15368.0,17208.0,6004.0,0.0,0.0,27562.0,6008.0,1368020.0,164536.0,0.0,0.0,0.0,0.0,22592360.0,592.9,634.0,253116.0,634586.0,200350.0,86958.0,142668.0,99336.0,92616.0,180028.0,86664.0,15542.0,0.0,0.0
neg,102424,836.0,32.0,0.0,0.0,0.0,0.0,0.0,241920.0,1859354.0,2057208.0,762660.0,138732.0,6370.0,0.0,3164022.0,30580.0,0.0,0.0,106792.0,186412.0,5109218.0,4011414.0,1491184.0,945738.0,0.0,0.0,0.0,0.0,852.0,3040.0,0.0,0.0,0.0,0.0,0.0,1384.0,19330.0,4435150.0,610380.0,0.0,9702.0,6230.0,9378.0,17814.0,566318.0,4456788.0,14.0,0.0,0.0,0.0,1149316.0,1872798.0,1334254.0,310940.0,104724.0,73422.0,100136.0,119738.0,916.0,0.0,6709636.0,316.0,142.0,2044.0,0.0,3164022.0,92672.0,270590.0,1215600.0,252680.0,253240.0,266900.0,122300.0,102424.64,6709636.0,6709636.0,5263586.0,24366,392.0,43202.0,641380.0,5066244.0,1209600.0,200666.0,0.0,12.0,0.0,5337171.84,141.12,1036711.68,106.0,946.0,0.0,60562.0,1208028.0,2018288.0,1149122.0,483574.0,118204.0,24872.0,3588.0,6.0,2.0,538.0,6709636.0,13160.0,1660.0,403280.0,352020.0,158120.0,3478544.0,630196.0,29214.0,50.0,0.0,24.0,126.0,228906.0,26844.0,0.0,0.0,0.0,0.0,228932.0,10208.0,2698.0,0.0,0.0,50.0,156.0,0.0,0.0,0.0,0.0,49694.0,10698.0,1550.0,9560578.0,1053820.0,224938.0,32164.0,38680.0,4354.0,6261356.0,105812.0,0.0,0.0,3125660.0,2479.24,3528.0,825854.0,711872.0,397532.0,166068.0,348280.0,335126.0,430430.0,1850716.0,366.0,0.0,0.0,0.0
neg,10586,0.0,,0.0,0.0,0.0,0.0,0.0,25164.0,72830.0,457482.0,211820.0,2490.0,0.0,0.0,318486.0,0.0,0.0,0.0,17266.0,28430.0,713794.0,697120.0,67116.0,19214.0,0.0,0.0,0.0,0.0,0.0,0.0,58258.0,15770.0,7986.0,28800.0,4990.0,46718.0,220082.0,177584.0,209598.0,0.0,3300.0,6906.0,14420.0,6764.0,38320.0,700058.0,18.0,0.0,0.0,0.0,317386.0,358730.0,63518.0,20296.0,6512.0,2332.0,854.0,148.0,10.0,0.0,798406.0,0.0,0.0,0.0,0.0,318486.0,4830.0,18342.0,48522.0,1310700.0,1310700.0,1310700.0,65520.0,10585.26,798406.0,798406.0,795638.0,2453,0.0,78776.0,796160.0,769786.0,1209600.0,0.0,,,,649584.96,0.0,118104.0,,,0.0,4982.0,44638.0,310892.0,351174.0,54234.0,3236.0,614.0,16.0,0.0,,0.0,798406.0,2004.0,142.0,31870.0,97398.0,53040.0,471920.0,111722.0,1690.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,122230.0,55400.0,212898.0,290900.0,66548.0,11670.0,5868.0,2026.0,2208.0,38.0,0.0,0.0
neg,49618,422.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,50328.0,1970452.0,2672946.0,765686.0,74182.0,428.0,2234530.0,0.0,0.0,0.0,5542.0,10570.0,4849336.0,4238800.0,1457384.0,558232.0,0.0,0.0,0.0,0.0,94.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124234.0,5409788.0,0.0,5390.0,2200.0,2838.0,7918.0,112758.0,4246258.0,1155628.0,1032.0,0.0,0.0,3324714.0,1167836.0,371200.0,204626.0,143154.0,100866.0,80756.0,62538.0,33134.0,45198.0,6312302.0,2218.0,5412.0,2436.0,4.0,2234530.0,81652.0,853872.0,602078.0,257800.0,267900.0,271700.0,61880.0,49618.74,6312302.0,6312302.0,6290822.0,16631,300.0,23628.0,260480.0,5535942.0,1209600.0,247758.0,0.0,230.0,0.0,3529102.08,1435662.72,566559.36,408.0,1056.0,0.0,0.0,18196.0,491518.0,3042058.0,1492434.0,394184.0,74548.0,17666.0,3418.0,6.0,36.0,6312302.0,5820.0,690.0,1249674.0,846292.0,541092.0,2623804.0,263566.0,3028.0,56.0,0.0,480.0,172.0,3477972.0,845840.0,0.0,2046.0,0.0,0.0,3566644.0,10116.0,854.0,0.0,0.0,1070.0,1436162.0,0.0,0.0,0.0,0.0,30992.0,4608.0,816.0,11546114.0,1438638.0,249382.0,33838.0,14900.0,2398.0,5488936.0,90480.0,0.0,0.0,9618750.0,1574.96,1564.0,2049668.0,1119966.0,842240.0,581756.0,404936.0,156378.0,305442.0,72598.0,1038.0,0.0,0.0,0.0
pos,384448,900.0,,0.0,0.0,0.0,0.0,0.0,339892.0,6038352.0,17010306.0,12294934.0,1102848.0,28862.0,732.0,17848058.0,132248.0,68.0,0.0,316764.0,667152.0,26386822.0,17713002.0,13074906.0,8032338.0,0.0,0.0,588.0,0.0,6686.0,724.0,4181384.0,9151914.0,3996870.0,3239152.0,2086326.0,504332.0,649088.0,6605868.0,6400992.0,0.0,56130.0,47970.0,96072.0,1204790.0,26730168.0,8679056.0,1740.0,0.0,0.0,0.0,17105924.0,4584930.0,2734756.0,2544620.0,2743446.0,3102578.0,2672710.0,1205510.0,110586.0,10866.0,39785476.0,444.0,1004.0,2284.0,1192.0,17848058.0,638340.0,5800728.0,7198538.0,564820.0,621900.0,563960.0,506420.0,384448.71,39785476.0,39785476.0,39043102.0,219906,1707676.0,29438.0,992120.0,36815926.0,1209600.0,0.0,,,,31653285.12,0.0,5123914.56,0.0,0.0,0.0,396.0,253072.0,6775432.0,17484130.0,10311372.0,1709192.0,239792.0,39350.0,3190.0,,22.0,39785476.0,37044.0,7654.0,2345882.0,1829708.0,7993480.0,22434496.0,2116968.0,50672.0,22.0,0.0,,,,,,,,,,18760.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518962.0,61938.0,10556.0,0.0,0.0,855870.0,119710.0,45504000.0,9283640.0,3169724.0,756534.0,0.0,0.0,108273350.0,14941.16,17456.0,5378518.0,15678818.0,7550804.0,2233268.0,2980742.0,1333922.0,771586.0,492882.0,393396.0,1990.0,0.0,0.0
neg,38510,2130706432.0,3170.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,120424.0,2259878.0,810370.0,69894.0,1390.0,1507896.0,0.0,0.0,0.0,0.0,0.0,2731924.0,2207056.0,726672.0,450726.0,0.0,0.0,0.0,0.0,16910.0,3442.0,0.0,0.0,0.0,0.0,0.0,3752.0,382742.0,2862340.0,14226.0,0.0,2706.0,900.0,1360.0,2992.0,134346.0,3120304.0,452.0,0.0,0.0,0.0,1225382.0,882008.0,317444.0,210338.0,147422.0,110194.0,120220.0,249966.0,86.0,0.0,3459298.0,58.0,62.0,122.0,12.0,1507896.0,66324.0,310196.0,415090.0,247420.0,229060.0,,242820.0,38510.15,3459298.0,3459298.0,3470528.0,19380,628.0,98450.0,1032060.0,3263060.0,1209600.0,148276.0,4.0,84.0,0.0,2812709.76,0.0,447755.52,24.0,470.0,0.0,0.0,0.0,61814.0,625186.0,2005560.0,527020.0,36596.0,6578.0,306.0,602.0,694.0,3459298.0,6090.0,708.0,62762.0,305516.0,132104.0,1656590.0,1051278.0,47222.0,788.0,2.0,4728.0,8630.0,2801952.0,14478.0,0.0,126.0,0.0,24.0,2833988.0,3058.0,958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37198.0,24004.0,6720.0,0.0,0.0,113130.0,34434.0,9516500.0,965928.0,2999334.0,1906.0,0.0,0.0,0.0,1542.84,1694.0,479186.0,1316002.0,414802.0,100450.0,186316.0,228892.0,199038.0,132064.0,201160.0,5150.0,0.0,0.0
neg,2690,,,,,0.0,0.0,0.0,0.0,732.0,75242.0,162248.0,9536.0,0.0,0.0,83246.0,0.0,0.0,,0.0,0.0,205576.0,183308.0,105476.0,17460.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7146.0,204180.0,4816.0,31616.0,0.0,2172.0,662.0,640.0,974.0,3542.0,239756.0,12.0,0.0,0.0,0.0,170152.0,59598.0,11374.0,3586.0,1320.0,792.0,928.0,8.0,0.0,0.0,311168.0,,,,,83246.0,5094.0,70250.0,35052.0,0.0,0.0,0.0,103720.0,2689.73,311168.0,311168.0,,600,,,309580.0,,1209600.0,,,,,187183.68,0.0,58800.0,,,0.0,0.0,0.0,48820.0,145544.0,48470.0,4228.0,646.0,50.0,0.0,,,311168.0,1822.0,100.0,17392.0,21014.0,43814.0,126698.0,35294.0,1624.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1618.0,,,,,,,,,,,,,,,,64488.0,57920.0,35546.0,17918.0,39850.0,18140.0,7418.0,3396.0,3026.0,56.0,,
neg,400,16.0,12.0,0.0,0.0,0.0,0.0,0.0,10882.0,29942.0,6540.0,1970.0,0.0,0.0,0.0,14138.0,0.0,0.0,0.0,8940.0,13094.0,32764.0,32718.0,24298.0,2480.0,0.0,0.0,0.0,0.0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20442.0,28892.0,0.0,1124.0,80.0,104.0,132.0,1164.0,46730.0,0.0,0.0,0.0,0.0,30070.0,7724.0,8818.0,1746.0,318.0,80.0,36.0,540.0,2.0,0.0,66090.0,12.0,12.0,20.0,0.0,14138.0,626.0,11398.0,12652.0,,,,23760.0,400.34,66090.0,66090.0,65110.0,166,0.0,6240.0,65400.0,49334.0,1209600.0,1226.0,4.0,18.0,0.0,22749.12,3033.6,22465.92,,,0.0,8328.0,31820.0,6404.0,1926.0,856.0,0.0,0.0,0.0,0.0,8.0,14.0,66090.0,1094.0,12.0,250.0,228.0,7526.0,36028.0,4196.0,0.0,0.0,0.0,24.0,14.0,23358.0,8808.0,0.0,0.0,0.0,0.0,25124.0,138.0,88.0,310.0,3178.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0,20.0,2.0,0.0,0.0,536.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27186.0,6078.0,1368.0,628.0,1126.0,1128.0,1658.0,10162.0,0.0,0.0,0.0,0.0
neg,30378,666.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,196912.0,1379544.0,421210.0,32226.0,3370.0,1077280.0,810.0,0.0,0.0,0.0,0.0,1860544.0,1685896.0,274174.0,141934.0,0.0,0.0,2404.0,0.0,1084.0,286.0,0.0,0.0,0.0,0.0,0.0,54124.0,768426.0,1098346.0,113710.0,0.0,3364.0,1530.0,1464.0,151268.0,1417462.0,459414.0,104.0,0.0,0.0,0.0,751378.0,388144.0,166552.0,144752.0,146680.0,146020.0,139528.0,149898.0,1654.0,0.0,2135168.0,672.0,736.0,316.0,4.0,1077280.0,25918.0,146404.0,126844.0,170060.0,,,99920.0,30378.7,2135168.0,2135168.0,2148648.0,14740,8712.0,90246.0,920620.0,2034606.0,1209600.0,69388.0,0.0,120.0,0.0,1808837.76,0.0,223234.56,0.0,0.0,0.0,0.0,0.0,34092.0,478182.0,1080296.0,412054.0,24512.0,4850.0,620.0,28.0,34.0,2135168.0,4314.0,472.0,56432.0,112110.0,100930.0,1232972.0,507530.0,19664.0,182.0,0.0,1192.0,940.0,1782944.0,60158.0,100.0,46258.0,0.0,0.0,1836676.0,1478.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13142.0,28750.0,4542.0,0.0,0.0,71612.0,14556.0,69180.0,27838.0,0.0,0.0,0.0,0.0,1482950.0,765.08,1002.0,239936.0,423720.0,315680.0,153032.0,289852.0,247474.0,137940.0,80852.0,138744.0,7376.0,0.0,0.0
neg,32548,198.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,104594.0,1325922.0,503384.0,22008.0,792.0,793674.0,0.0,0.0,0.0,0.0,0.0,1856988.0,1612692.0,588172.0,202510.0,0.0,0.0,756.0,0.0,224.0,68.0,0.0,0.0,0.0,0.0,0.0,56544.0,909308.0,539210.0,452366.0,0.0,2626.0,4632.0,8122.0,64596.0,1448006.0,429434.0,12.0,0.0,0.0,0.0,456190.0,607790.0,183658.0,139316.0,112964.0,96446.0,92850.0,223320.0,44826.0,68.0,2445526.0,48.0,34.0,242.0,2.0,793674.0,25908.0,487908.0,98954.0,226320.0,355940.0,,2060.0,32548.45,2445526.0,2445526.0,2438812.0,14481,1054.0,104438.0,21040.0,1957428.0,1209600.0,56812.0,0.0,84.0,0.0,1615883.52,0.0,166766.4,0.0,0.0,0.0,0.0,0.0,3128.0,416782.0,1239688.0,282070.0,13180.0,2456.0,124.0,170.0,174.0,2445526.0,2246.0,306.0,25046.0,109394.0,74214.0,1479402.0,254240.0,12344.0,236.0,0.0,284.0,274.0,1771684.0,25248.0,28.0,2800.0,0.0,0.0,1802066.0,942.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14616.0,21496.0,5230.0,0.0,0.0,55190.0,12260.0,21460.0,8230.0,13042.0,1738.0,0.0,0.0,0.0,736.56,722.0,180206.0,420796.0,224286.0,125780.0,327708.0,377244.0,218848.0,59842.0,22718.0,0.0,0.0,0.0
neg,38902,282.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,96246.0,1345746.0,1436850.0,101464.0,7556.0,0.0,1280602.0,0.0,0.0,0.0,0.0,0.0,2610544.0,2145936.0,718700.0,353306.0,0.0,0.0,0.0,0.0,414.0,66.0,0.0,0.0,0.0,0.0,0.0,37214.0,2808620.0,111046.0,30982.0,0.0,3004.0,550.0,896.0,24814.0,1570684.0,1386584.0,1330.0,0.0,0.0,0.0,1233914.0,700150.0,245864.0,184502.0,161390.0,142818.0,146956.0,169520.0,2748.0,0.0,3330534.0,140.0,568.0,3638.0,64.0,1280602.0,42410.0,409084.0,305892.0,270960.0,212160.0,,224900.0,38901.65,3330534.0,3330534.0,3305070.0,16412,2054.0,83302.0,899660.0,2987862.0,1209600.0,115210.0,0.0,120.0,0.0,2633375.04,0.0,350451.84,0.0,0.0,0.0,0.0,640.0,337238.0,1367764.0,1126440.0,131846.0,19368.0,4378.0,188.0,0.0,24.0,3330534.0,6964.0,904.0,71088.0,184912.0,303262.0,2064004.0,336904.0,19790.0,34.0,0.0,614.0,228.0,2583744.0,19774.0,0.0,120.0,0.0,8.0,2719386.0,3240.0,962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26240.0,69992.0,10096.0,0.0,0.0,131596.0,17262.0,186640.0,27946.0,0.0,0.0,0.0,0.0,0.0,1734.2,2162.0,387728.0,834596.0,510336.0,223398.0,394338.0,286616.0,196620.0,95678.0,58552.0,0.0,0.0,0.0
neg,53890,660.0,,0.0,0.0,0.0,0.0,0.0,2262.0,875418.0,3046600.0,1227124.0,96536.0,3538.0,0.0,3350184.0,0.0,0.0,0.0,73382.0,119480.0,6992164.0,6582820.0,716244.0,416810.0,0.0,0.0,0.0,0.0,1142.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778748.0,1472730.0,0.0,2740.0,180.0,310.0,392.0,506.0,20394.0,5211566.0,15390.0,0.0,0.0,3506366.0,582518.0,351952.0,257852.0,271250.0,218196.0,63324.0,20.0,0.0,0.0,7782434.0,1508.0,9058.0,1018.0,0.0,3350184.0,72534.0,270866.0,441010.0,96220.0,91960.0,98420.0,48380.0,53890.31,7782434.0,7782434.0,5328394.0,11482,92528.0,47662.0,516160.0,5246194.0,1209600.0,0.0,,,,4125439.68,1655466.24,1798116.48,0.0,140.0,0.0,0.0,192070.0,968002.0,1978050.0,1397864.0,558102.0,133844.0,23030.0,516.0,,0.0,7782434.0,5006.0,470.0,16680.0,1634658.0,992326.0,1762192.0,818394.0,21752.0,0.0,0.0,,,,,,,,,,10216.0,210.0,0.0,0.0,2540.0,1653952.0,0.0,0.0,0.0,0.0,31532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2067.12,1294.0,2422056.0,1003802.0,884844.0,202540.0,282384.0,430382.0,24918.0,544.0,8.0,0.0,0.0,0.0
neg,90522,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3302.0,772226.0,3187660.0,1739096.0,72342.0,9584.0,2928660.0,18816.0,0.0,0.0,0.0,0.0,5195470.0,4710746.0,748866.0,418654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,196826.0,5584924.0,1434.0,0.0,6546.0,4006.0,4320.0,8020.0,2171518.0,3575068.0,14710.0,22.0,0.0,0.0,1933928.0,744022.0,312414.0,242326.0,218406.0,264520.0,528116.0,1031212.0,491580.0,17686.0,5945082.0,3786.0,3536.0,2756.0,684.0,2928660.0,63918.0,314406.0,431938.0,109980.0,142800.0,187860.0,103960.0,90522.72,5945082.0,5945082.0,5902778.0,52152,992036.0,105374.0,1096660.0,5784210.0,1209600.0,0.0,,,,4942061.76,0.0,834705.6,,,0.0,0.0,0.0,74096.0,1855704.0,2948020.0,826348.0,72430.0,7466.0,146.0,,0.0,5945082.0,5576.0,1010.0,416198.0,360926.0,506000.0,3692564.0,784238.0,17676.0,22.0,0.0,,,,,,,,,,4474.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38584.0,114942.0,19008.0,0.0,0.0,156948.0,20118.0,5132100.0,1557794.0,0.0,0.0,0.0,0.0,747150.0,,,870284.0,1139184.0,749886.0,293650.0,506126.0,420350.0,364856.0,297474.0,1030542.0,111858.0,0.0,0.0
